ID;CLASS;EVENTS
12993;9;5 9 15 20 24 30 34 39 45 50 55 60 63 68 73 80
12994;0;5 9 15 20 25 30 34 39 44 48 55 59 65 70 75 78
12995;21;5 10 15 20 25 30 33 40 45 49 55 60 65 70 75 80
12996;14;4 8 15 20 24 30 34 40 45 49 55 59 65 70 75 80
12997;2;3 6 13 18 23 27 34 40 45 50 55 60 63 70 74 80
12998;12;5 10 15 20 25 30 32 40 41 49 55 60 65 68 73 80
12999;10;4 6 14 20 24 28 34 40 45 49 55 60 65 70 75 80
13000;23;5 10 15 20 25 27 35 38 45 50 55 60 65 70 75 77
13001;6;5 7 15 20 25 30 32 40 43 49 55 60 65 70 75 80
13002;20;5 10 15 20 25 27 34 40 45 50 55 60 65 70 75 76
13003;18;5 10 15 20 24 30 34 40 45 50 55 59 64 70 75 80
13004;19;5 10 15 20 25 29 33 40 45 49 55 60 65 70 75 80
13005;7;5 10 15 20 24 30 35 40 42 49 52 60 65 70 72 80
13006;25;5 7 15 20 25 30 34 38 45 50 55 60 63 70 75 80
13007;4;2 6 13 18 23 30 34 38 45 50 55 60 63 70 75 80
13008;3;5 6 14 20 24 28 34 40 45 48 55 57 65 70 75 80
13009;15;5 10 15 20 25 28 35 40 45 50 55 56 65 70 75 80
13010;16;4 8 14 20 24 30 33 40 45 48 53 60 65 70 75 80
13011;1;5 10 15 20 25 30 34 39 45 50 54 59 65 69 75 80
13012;13;5 7 15 20 25 29 34 40 43 48 54 60 65 70 75 80
13013;24;5 10 15 20 24 27 35 39 45 50 55 58 63 70 74 78
13014;22;5 10 15 20 25 27 35 39 43 50 55 59 65 70 74 79
13015;5;4 10 14 20 25 28 35 37 45 50 55 59 63 70 75 79
13016;8;2 6 11 19 23 30 34 37 45 49 55 60 62 70 75 80
13017;17;3 6 12 17 23 29 35 40 42 49 54 59 64 69 75 80
13018;0;5 10 15 20 25 30 31 40 42 50 53 60 65 66 75 80
13019;11;4 6 13 20 23 26 31 40 45 46 51 59 62 70 72 80
13020;9;3 9 13 20 24 30 34 37 45 50 54 60 63 68 73 79
13021;21;4 7 14 20 24 26 35 40 43 50 55 60 64 70 73 80
13022;12;5 10 15 20 25 30 34 40 42 48 55 60 65 68 72 80
13023;14;4 6 14 19 24 30 34 40 45 49 55 60 64 70 75 80
13024;2;5 10 15 20 24 28 35 40 45 50 55 60 63 69 75 80
13025;23;5 9 15 20 25 29 34 38 45 50 55 60 65 70 75 79
13026;10;5 10 15 20 25 30 34 38 45 50 53 60 65 70 75 80
13027;6;5 9 15 20 25 30 35 40 44 48 55 60 65 69 75 80
13028;20;5 6 15 20 24 28 34 40 45 50 55 60 65 70 75 78
13029;19;5 10 15 20 25 29 34 40 45 48 55 60 65 70 75 79
13030;18;4 7 14 20 24 30 34 40 45 49 55 60 64 70 75 80
13031;4;5 10 14 20 24 30 34 40 45 50 54 60 63 70 75 80
13032;25;4 10 14 20 24 30 34 40 45 50 55 60 62 70 75 80
13033;7;5 10 15 20 24 28 35 40 45 50 55 60 65 69 75 80
13034;3;4 6 14 19 24 30 34 40 45 49 55 57 64 70 75 80
13035;15;5 6 15 20 25 30 33 40 43 49 55 59 65 70 75 79
13036;16;5 10 15 20 25 30 32 40 45 50 53 60 65 68 75 80
13037;13;5 9 15 20 25 30 34 39 45 50 51 56 65 70 73 80
13038;1;5 10 14 20 25 29 34 40 45 49 54 59 64 70 75 80
13039;24;4 6 15 20 23 30 35 37 43 49 55 60 63 70 72 80
13040;5;5 10 15 20 25 28 35 38 45 50 55 57 63 70 75 78
13041;22;5 8 15 20 24 30 34 40 41 49 55 60 65 70 72 80
13042;8;1 6 11 16 22 30 34 40 44 49 55 60 62 70 72 80
13043;0;5 10 15 20 25 30 31 39 41 49 51 60 65 70 75 80
13044;17;4 8 14 20 24 28 35 40 43 49 52 60 65 69 75 80
13045;11;4 9 15 20 24 29 31 37 45 50 51 60 62 69 74 80
13046;21;5 10 15 20 25 27 35 38 43 50 55 60 64 70 73 80
13047;9;4 10 15 20 25 30 34 38 45 50 54 60 65 68 75 77
13048;12;5 10 15 20 25 30 35 40 45 46 53 60 65 70 74 80
13049;14;5 9 14 20 25 29 34 40 44 50 55 60 65 70 74 80
13050;20;5 10 15 20 25 27 34 40 45 50 55 60 65 70 75 76
13051;2;4 9 14 20 24 28 34 40 45 50 55 60 64 70 75 80
13052;6;5 9 15 20 24 30 33 40 45 50 55 60 64 70 75 80
13053;10;4 8 14 20 23 27 34 40 42 49 54 60 65 70 75 80
13054;23;3 6 13 17 23 29 34 38 45 50 55 60 64 70 74 80
13055;19;5 7 15 20 25 29 34 39 45 49 55 60 65 68 75 79
13056;3;5 10 15 20 25 30 34 40 45 49 55 60 65 69 75 80
13057;18;4 6 13 19 24 30 34 40 45 49 54 59 64 70 75 80
13058;4;4 6 13 19 24 30 34 40 45 49 55 60 64 70 75 80
13059;25;3 6 15 19 24 30 34 38 45 50 55 60 63 70 75 80
13060;7;5 6 15 19 24 30 34 39 45 50 55 60 65 70 75 80
13061;15;5 10 15 20 25 28 35 40 44 50 55 56 63 70 75 80
13062;24;3 6 14 19 23 30 35 37 45 49 55 60 63 70 74 80
13063;13;4 8 13 20 24 30 34 40 41 48 55 60 65 70 72 80
13064;1;4 9 14 20 25 30 34 40 45 49 54 57 64 70 75 80
13065;16;5 10 15 20 24 30 34 40 45 48 55 60 65 70 75 80
13066;5;5 10 15 20 25 30 34 39 45 50 54 58 65 70 75 80
13067;22;5 10 15 20 25 30 34 40 45 49 55 60 65 69 75 79
13068;0;5 8 15 20 24 30 31 38 42 48 51 60 64 68 75 79
13069;8;2 9 11 20 22 30 34 40 44 49 55 60 62 70 72 80
13070;17;5 10 15 20 25 30 35 40 45 50 53 60 65 68 75 80
13071;12;5 8 15 20 25 27 34 40 45 50 55 60 65 70 74 79
13072;11;5 10 15 20 25 30 31 37 45 50 51 60 64 67 75 80
13073;9;3 6 13 19 23 30 33 39 45 50 54 60 62 69 72 80
13074;21;5 9 14 20 24 27 35 40 44 50 55 60 64 70 73 80
13075;20;4 7 15 20 24 29 35 40 45 49 55 60 65 70 73 80
13076;14;5 9 15 20 25 30 34 40 45 49 55 60 64 70 75 80
13077;6;5 10 14 20 24 30 31 38 43 50 51 58 65 69 75 80
13078;2;2 6 12 18 23 30 34 40 45 50 55 60 64 70 75 80
13079;23;5 9 15 20 24 30 34 38 45 50 53 59 65 70 75 80
13080;10;4 10 14 20 24 27 34 40 42 49 55 60 65 70 75 80
13081;19;5 9 15 20 25 29 34 40 45 50 55 60 65 70 75 80
13082;3;4 10 14 20 25 30 34 40 44 49 55 58 65 69 75 78
13083;4;4 7 15 20 25 29 34 40 43 49 55 60 65 70 75 80
13084;18;4 10 14 20 25 30 33 40 45 49 55 60 64 70 75 80
13085;15;5 9 15 20 25 30 35 40 41 50 55 58 65 70 75 80
13086;0;5 8 15 20 25 28 34 39 45 49 55 60 65 70 75 80
13087;7;4 6 14 20 25 30 32 38 42 50 54 60 65 70 75 80
13088;25;4 6 14 20 24 30 34 40 45 48 55 60 63 70 75 80
13089;13;4 8 15 20 24 27 35 39 43 50 55 60 65 70 73 80
13090;1;4 8 14 20 24 29 32 40 45 48 55 59 64 70 75 80
13091;16;5 8 15 20 24 30 33 40 45 48 55 59 65 70 75 80
13092;24;2 6 12 16 22 30 35 37 43 49 55 60 63 70 72 80
13093;5;3 7 14 20 24 28 35 39 45 50 55 58 64 70 75 79
13094;22;5 7 15 20 25 30 35 40 41 49 55 60 65 70 72 80
13095;8;2 10 11 20 22 30 34 40 44 49 55 60 62 70 72 80
13096;12;5 6 15 18 24 30 33 40 44 48 55 60 65 68 74 80
13097;17;5 10 15 20 25 30 33 40 45 50 55 60 65 69 75 80
13098;11;3 6 14 20 24 30 31 37 45 50 51 60 62 69 74 80
13099;21;4 8 15 20 23 30 34 40 42 48 55 60 65 70 72 80
13100;9;2 6 12 19 23 30 33 39 45 50 54 60 63 68 74 79
13101;20;5 6 15 19 24 27 35 40 45 50 55 60 65 70 74 80
13102;23;3 6 14 18 24 30 34 38 45 50 52 59 64 69 74 80
13103;14;2 6 12 17 22 30 34 40 44 49 55 60 64 70 75 80
13104;6;5 8 15 20 25 30 32 40 43 49 55 60 65 70 75 80
13105;19;4 10 15 20 23 30 35 37 45 49 55 60 62 70 72 80
13106;2;5 10 15 20 24 29 35 40 45 50 55 59 64 70 75 80
13107;10;2 6 11 16 22 27 33 40 42 49 55 60 64 69 73 80
13108;3;3 6 14 19 24 30 34 40 45 50 54 58 64 70 75 80
13109;4;5 10 15 20 24 27 34 40 45 49 55 60 62 70 75 79
13110;18;5 10 15 20 25 30 32 39 42 49 54 59 65 69 75 76
13111;15;4 6 15 20 25 30 35 40 41 50 55 58 65 70 75 80
13112;12;4 7 15 20 25 30 34 40 44 49 54 60 65 70 75 80
13113;13;4 6 15 18 24 30 35 39 44 50 55 58 65 70 73 80
13114;7;2 6 11 17 22 30 34 40 41 49 55 60 65 70 72 80
13115;25;5 10 15 20 25 30 34 40 45 49 55 60 63 70 75 80
13116;16;5 7 15 20 25 30 35 40 42 48 55 60 65 70 75 80
13117;1;5 8 15 20 25 30 33 40 45 50 54 58 64 70 75 80
13118;24;3 6 14 20 24 29 35 37 45 50 55 60 63 70 74 80
13119;5;4 10 14 20 24 26 35 40 45 50 55 60 62 70 74 79
13120;0;3 6 14 18 23 30 31 39 42 50 51 60 64 68 74 80
13121;22;5 6 15 20 25 30 35 39 42 48 55 60 65 70 72 80
13122;8;2 8 11 20 22 30 34 40 44 49 55 60 62 70 72 80
13123;17;5 10 15 20 25 30 34 39 45 50 52 60 65 68 75 80
13124;11;4 9 14 20 24 28 31 38 45 46 51 59 65 69 74 78
13125;20;5 10 15 20 25 30 33 40 44 47 55 59 65 68 75 78
13126;21;5 10 15 20 24 27 35 39 44 50 55 60 65 70 73 80
13127;9;5 10 15 20 24 30 33 37 45 50 52 59 62 69 72 80
13128;23;4 10 14 20 23 30 34 40 44 49 55 60 65 70 75 80
13129;14;5 10 15 20 25 30 33 40 44 50 53 60 65 70 75 80
13130;6;5 9 15 20 24 29 33 40 45 49 54 60 65 70 75 80
13131;3;3 6 14 20 24 30 33 40 45 50 53 58 64 70 75 80
13132;19;4 7 14 20 24 30 35 40 45 49 55 60 64 70 73 80
13133;2;4 7 15 20 24 30 34 40 45 50 55 60 65 70 75 80
13134;10;5 10 15 20 24 30 34 39 45 50 55 59 65 70 75 80
13135;15;5 10 15 20 25 29 35 40 42 50 54 56 63 70 75 80
13136;4;5 9 15 20 25 28 34 40 44 50 55 60 65 70 75 80
13137;18;3 6 12 19 24 30 34 40 45 50 55 59 64 70 75 80
13138;12;5 8 15 20 25 29 33 40 45 49 55 60 65 67 74 80
13139;13;5 6 15 20 24 30 34 40 42 46 55 60 65 70 72 80
13140;16;3 6 13 19 24 30 34 40 43 48 55 60 64 70 75 80
13141;7;4 6 13 20 24 30 35 40 43 49 52 60 65 70 72 80
13142;25;5 10 15 20 24 30 34 40 45 50 55 60 62 70 75 80
13143;1;4 8 15 20 25 30 34 40 45 48 55 58 64 70 75 80
13144;24;5 10 15 20 24 27 35 38 45 50 55 57 63 70 75 76
13145;5;5 9 14 20 23 26 35 40 45 50 55 59 62 70 74 79
13146;0;5 10 15 20 25 30 31 38 42 50 53 60 65 67 75 79
13147;22;4 8 15 20 25 30 35 38 42 48 55 60 65 70 73 80
13148;20;5 10 15 20 25 29 31 40 45 46 55 59 65 69 74 80
13149;8;2 6 11 20 22 30 34 40 44 49 55 60 62 70 72 80
13150;17;4 7 14 20 24 30 34 39 45 50 52 59 65 69 75 80
13151;11;2 6 11 16 22 26 31 40 44 46 51 58 62 70 72 80
13152;21;4 6 15 20 24 30 35 39 43 47 55 60 65 70 74 80
13153;23;5 9 15 20 24 30 34 37 45 50 55 60 65 70 75 80
13154;9;5 9 15 20 25 30 35 40 45 49 55 60 65 69 75 80
13155;6;5 7 15 20 25 30 35 40 43 48 55 60 65 70 75 80
13156;14;3 6 13 18 23 30 34 40 44 49 55 60 64 70 74 80
13157;3;5 10 15 20 25 30 33 40 45 50 54 59 65 70 75 79
13158;19;5 10 15 20 24 27 35 39 45 50 55 56 62 70 73 78
13159;15;5 8 15 20 25 30 34 40 43 49 55 59 65 70 75 79
13160;2;3 6 12 18 23 29 34 40 45 50 55 60 63 70 75 80
13161;10;5 10 15 20 25 27 34 37 45 50 55 60 65 70 75 79
13162;4;5 10 15 20 24 27 34 40 45 49 55 60 62 70 75 79
13163;12;5 10 15 20 25 30 34 40 42 48 55 60 65 68 72 80
13164;18;3 6 14 18 24 30 34 38 45 50 53 59 63 70 75 80
13165;13;5 8 15 20 24 30 34 39 45 50 51 56 65 70 73 80
13166;16;5 6 14 20 25 30 33 40 44 50 55 60 65 70 75 80
13167;24;5 10 15 20 25 30 31 40 45 50 55 59 65 70 75 76
13168;25;5 8 15 20 24 30 34 38 45 50 55 59 63 69 75 80
13169;7;4 8 14 20 25 30 34 40 45 49 55 59 65 70 75 80
13170;1;5 10 15 20 25 29 34 40 45 49 55 59 64 70 75 80
13171;5;5 8 15 20 24 30 35 38 45 50 54 56 64 70 75 80
13172;0;3 6 13 19 23 30 31 38 42 50 51 60 63 68 74 80
13173;20;5 10 15 20 24 30 31 40 45 49 55 60 65 70 72 80
13174;22;5 10 15 20 25 30 35 40 43 46 55 59 65 70 73 79
13175;8;2 6 11 20 23 30 34 37 45 49 55 60 62 70 74 80
13176;17;3 6 12 18 23 29 35 40 43 49 54 60 64 69 75 80
13177;11;5 10 15 20 25 30 34 39 45 48 55 60 65 70 75 78
13178;21;5 10 15 20 24 28 35 40 41 50 55 60 65 70 74 80
13179;23;5 10 15 20 25 30 32 39 45 50 51 60 65 67 75 80
13180;6;5 7 15 20 25 30 34 40 43 48 55 60 65 69 75 80
13181;9;5 8 15 20 25 30 34 40 45 48 54 60 65 70 75 80
13182;3;4 6 14 19 24 30 34 40 45 49 55 57 64 70 75 80
13183;14;5 7 14 20 24 30 33 40 45 50 53 59 65 70 75 80
13184;19;5 10 15 20 25 29 34 39 45 49 55 60 65 70 75 80
13185;15;3 6 12 17 23 28 35 40 42 50 55 56 63 70 75 80
13186;4;5 10 15 20 25 30 33 38 45 50 53 60 65 70 75 80
13187;2;4 8 14 20 24 29 33 40 45 50 54 60 63 70 75 80
13188;10;4 6 15 19 24 28 34 38 45 50 55 60 65 70 75 80
13189;20;5 10 15 20 25 29 35 40 45 48 55 60 65 70 73 80
13190;13;5 9 15 20 25 30 34 39 45 50 55 59 65 70 73 80
13191;18;3 6 13 19 23 30 34 39 45 50 55 59 63 70 75 80
13192;16;2 6 12 17 23 30 34 40 44 48 55 60 64 70 75 80
13193;24;3 7 14 20 23 30 35 37 45 46 55 60 63 70 73 80
13194;1;4 9 13 20 25 29 33 40 45 49 55 59 64 70 75 80
13195;25;3 6 14 20 24 30 34 38 45 50 55 59 63 70 75 80
13196;7;5 10 15 20 25 30 34 39 44 50 55 59 65 70 75 80
13197;0;5 8 15 20 25 30 34 40 44 49 55 60 64 70 75 76
13198;5;5 10 15 20 25 29 35 38 45 50 55 58 64 70 74 80
13199;12;5 9 15 20 25 30 34 40 45 48 55 59 65 70 75 79
13200;23;5 9 15 20 24 30 34 38 45 50 53 59 65 70 75 80
13201;22;5 10 15 20 25 30 34 40 42 48 55 60 65 70 72 80
13202;8;2 6 12 18 23 30 34 37 45 50 55 59 62 70 72 80
13203;17;5 7 15 20 25 29 34 40 45 49 54 59 65 69 75 80
13204;11;4 8 14 20 24 29 31 37 45 50 51 60 62 69 74 80
13205;21;3 6 14 20 23 30 34 40 42 49 55 60 65 70 72 80
13206;3;4 8 14 20 24 30 34 40 45 50 53 57 65 70 75 80
13207;9;5 10 15 20 25 30 33 40 45 50 55 59 65 68 75 80
13208;6;4 6 14 20 24 29 34 40 45 50 55 60 64 70 75 80
13209;14;5 10 15 20 25 30 34 40 41 49 55 60 65 70 75 80
13210;19;5 10 15 20 25 29 35 40 45 50 55 56 64 70 75 77
13211;15;5 10 14 20 24 27 35 40 42 50 55 56 62 70 75 80
13212;20;4 6 14 20 24 29 34 40 45 48 55 60 65 70 73 80
13213;4;4 6 13 20 24 27 34 40 45 49 55 60 62 70 75 80
13214;2;2 6 12 17 23 27 34 40 45 50 55 60 63 70 74 80
13215;10;5 10 15 20 25 30 33 38 44 49 53 60 65 66 75 80
13216;16;5 10 15 20 24 30 31 39 45 50 52 59 65 70 75 80
13217;18;5 10 15 20 25 30 32 40 45 50 51 60 65 67 75 80
13218;13;5 8 15 20 25 30 34 40 45 48 54 56 65 70 75 80
13219;24;5 7 15 20 24 27 35 38 45 50 55 57 64 70 75 77
13220;1;3 7 13 20 24 29 34 40 45 49 55 59 64 70 75 80
13221;0;5 10 14 20 24 30 31 40 42 50 54 60 65 66 75 80
13222;5;3 6 13 20 24 29 35 39 45 50 55 57 65 70 75 80
13223;7;5 10 15 20 24 30 32 40 41 49 55 60 65 70 72 80
13224;25;5 10 15 20 25 30 34 39 45 49 55 59 63 70 75 80
13225;12;5 6 15 19 25 30 33 39 44 50 55 60 65 68 74 80
13226;23;5 8 15 20 24 30 33 38 45 50 51 58 65 69 75 80
13227;22;5 10 15 20 25 30 34 40 45 49 55 60 65 70 75 77
13228;8;2 6 11 18 23 30 34 37 45 49 55 60 62 70 74 80
13229;17;4 9 15 20 25 30 34 40 45 50 52 60 65 69 75 80
13230;11;5 9 15 20 24 27 32 38 45 47 51 60 63 69 75 79
13231;21;5 10 15 20 24 26 35 40 44 50 55 60 64 70 73 80
13232;3;5 10 15 20 25 30 34 40 45 50 53 57 65 70 75 80
13233;6;5 9 15 20 24 28 34 40 45 50 55 60 64 70 75 80
13234;9;3 8 13 20 24 30 34 37 45 50 52 58 62 70 73 80
13235;19;5 9 15 20 24 30 35 39 45 50 55 56 64 70 75 78
13236;14;5 10 15 20 25 30 35 40 42 49 55 60 65 70 75 80
13237;15;4 7 14 20 24 27 35 40 41 50 55 56 62 70 75 80
13238;20;3 6 13 18 23 30 34 40 45 47 55 60 65 70 73 80
13239;4;5 10 15 20 25 30 34 38 45 50 55 60 65 70 75 80
13240;16;5 8 15 20 24 30 34 40 45 47 55 60 65 69 75 80
13241;2;5 10 15 20 24 28 35 40 45 47 55 60 64 69 75 80
13242;10;5 10 15 20 25 29 34 40 43 49 54 60 65 69 75 80
13243;13;5 10 15 20 25 30 35 40 45 49 55 59 65 70 75 80
13244;18;5 9 15 20 25 30 34 40 43 50 54 59 65 70 75 80
13245;24;2 6 13 17 23 30 35 37 45 48 55 60 63 70 73 80
13246;0;3 6 14 18 23 30 31 38 41 49 51 60 64 69 74 80
13247;1;4 6 15 19 25 30 34 39 45 50 55 58 64 70 75 80
13248;5;5 7 15 20 24 27 35 40 43 50 55 56 63 70 74 78
13249;12;5 10 15 20 25 30 34 38 44 50 55 59 65 68 74 80
13250;7;4 8 14 20 25 29 33 40 45 48 55 60 65 70 75 80
13251;25;5 10 15 20 24 30 34 40 45 50 55 60 62 70 75 80
13252;23;5 10 15 20 25 29 34 38 45 50 55 60 65 70 75 80
13253;3;5 7 15 20 25 30 34 40 45 50 53 57 65 70 75 80
13254;22;5 6 15 20 25 30 34 40 42 48 55 60 65 70 72 80
13255;8;2 8 11 20 23 30 34 40 43 49 55 60 62 70 72 80
13256;17;3 6 13 18 24 30 34 40 45 49 54 58 64 69 75 80
13257;11;5 10 15 20 24 30 32 39 45 50 55 60 65 70 75 80
13258;21;5 10 15 20 25 30 32 40 42 50 55 60 65 70 75 80
13259;6;5 8 15 20 24 30 33 40 45 48 54 60 63 70 75 80
13260;19;4 6 14 18 23 28 35 38 45 50 55 56 63 70 74 78
13261;9;2 6 12 17 23 30 33 38 45 50 53 60 62 69 73 80
13262;14;5 10 15 20 25 30 34 40 45 49 55 60 65 70 75 80
13263;15;5 10 15 20 25 27 35 40 45 50 55 57 63 70 75 80
13264;20;5 10 15 20 25 29 35 40 45 48 55 60 65 70 73 80
13265;4;5 10 15 20 24 29 35 40 45 50 55 60 63 70 75 80
13266;24;5 9 15 20 25 27 35 37 45 50 55 59 65 70 75 77
13267;13;5 10 15 20 25 28 35 39 44 50 55 60 65 70 75 76
13268;2;4 6 14 20 23 28 34 40 45 48 55 60 63 70 75 80
13269;10;5 10 15 20 25 30 33 37 45 50 52 60 65 70 75 80
13270;16;5 10 15 20 25 30 31 40 44 48 55 60 65 70 75 80
13271;18;4 6 13 19 24 30 34 40 45 49 55 59 64 70 75 80
13272;0;5 10 15 20 25 30 31 38 42 50 51 60 64 68 74 80
13273;1;4 8 15 20 25 30 34 39 45 50 54 58 64 70 75 80
13274;5;5 10 15 20 25 30 34 38 45 50 55 60 65 69 75 80
13275;12;5 10 15 20 25 30 33 40 45 48 55 59 65 68 74 80
13276;23;4 6 15 19 24 30 34 37 45 50 55 60 64 70 75 80
13277;7;5 10 15 20 24 30 35 40 42 49 52 60 65 70 72 80
13278;25;5 9 15 20 24 30 32 39 45 50 53 60 63 69 75 80
13279;3;5 9 15 20 25 30 35 40 45 50 55 56 65 70 75 80
13280;17;3 6 13 18 24 30 34 39 44 50 53 59 64 69 75 80
13281;22;5 10 15 20 25 28 35 38 43 50 55 60 65 70 73 80
13282;8;3 8 14 20 25 30 33 38 45 50 54 57 65 70 75 79
13283;11;4 7 13 20 23 26 31 40 45 46 51 58 62 70 72 80
13284;21;5 10 15 20 23 30 34 40 43 49 55 60 65 70 72 80
13285;6;5 10 15 20 25 30 34 40 42 48 55 60 65 70 75 80
13286;19;5 10 15 20 24 29 35 39 45 50 55 57 64 70 75 78
13287;15;5 10 15 20 25 28 35 40 43 50 55 56 62 70 74 80
13288;9;3 8 12 20 23 30 31 40 45 50 51 60 62 69 72 80
13289;14;5 9 15 20 25 30 33 40 42 49 55 60 65 70 75 80
13290;20;4 6 14 19 24 29 34 40 45 49 55 60 65 70 73 80
13291;24;5 10 15 20 24 28 35 40 43 50 55 58 65 70 75 76
13292;4;5 10 14 20 24 29 35 40 45 50 55 60 65 70 75 80
13293;13;4 6 15 19 24 29 35 39 44 50 55 59 65 70 73 80
13294;16;5 7 14 20 25 30 32 40 44 50 54 60 65 70 75 80
13295;10;4 6 14 20 24 29 34 40 45 48 55 60 65 70 75 80
13296;2;5 8 15 20 24 30 34 40 45 50 55 60 64 70 75 80
13297;0;5 10 15 20 24 30 31 40 42 50 52 60 65 66 75 80
13298;18;5 10 15 20 24 30 31 39 44 50 51 60 65 69 75 80
13299;1;5 9 15 20 25 30 33 39 45 50 53 59 65 70 75 80
13300;12;4 7 14 20 25 30 32 40 41 48 55 60 65 67 72 80
13301;5;5 10 15 20 25 26 35 40 44 50 55 59 62 70 74 79
13302;23;4 6 15 20 24 30 34 39 45 48 55 60 65 70 75 80
13303;3;2 6 12 16 22 29 34 40 45 49 55 58 64 70 75 80
13304;25;4 9 15 20 24 30 34 38 45 50 55 60 64 70 75 80
13305;7;4 6 14 18 24 30 34 40 45 49 55 60 65 70 75 80
13306;21;5 6 15 20 24 27 35 39 43 50 55 59 64 70 73 80
13307;22;5 8 15 20 25 29 35 38 43 49 55 60 65 70 73 80
13308;8;5 9 15 20 25 30 34 40 45 49 53 59 65 70 75 80
13309;17;5 9 15 20 25 30 34 38 45 50 51 59 65 69 75 80
13310;11;4 10 15 20 24 30 31 37 45 50 52 60 62 69 75 80
13311;19;5 10 15 20 25 28 34 40 45 49 55 60 65 69 75 80
13312;6;5 6 15 20 24 29 34 40 45 50 55 60 64 70 75 80
13313;15;5 10 15 20 24 28 35 40 42 50 54 56 65 70 75 80
13314;20;5 8 15 20 24 27 35 40 45 50 55 60 65 70 74 80
13315;9;5 10 15 20 24 30 33 39 45 50 54 60 62 68 73 80
13316;14;5 10 15 20 25 30 33 40 45 50 54 60 65 70 75 78
13317;24;4 6 15 19 24 27 35 38 45 50 55 57 64 70 75 76
13318;4;2 6 11 17 23 28 34 40 45 49 55 60 62 70 75 80
13319;13;5 10 15 20 25 30 34 39 45 50 52 57 65 70 73 80
13320;16;4 6 14 20 24 30 34 40 42 47 55 60 65 70 75 80
13321;0;5 10 15 20 24 30 33 39 41 49 51 60 65 69 73 80
13322;10;5 10 15 20 25 30 34 40 45 50 54 58 65 69 75 80
13323;2;2 6 12 18 23 29 34 40 45 49 55 60 63 70 75 80
13324;12;5 8 14 20 24 30 34 40 41 48 55 60 65 68 72 80
13325;18;5 10 15 20 25 30 31 40 45 50 51 60 65 68 75 80
13326;1;5 10 15 20 25 29 33 40 45 48 55 58 65 70 75 80
13327;5;5 10 15 20 25 30 33 40 44 50 55 60 65 70 75 80
13328;23;2 6 11 16 22 30 34 39 45 49 55 60 64 70 75 80
13329;3;5 10 15 20 25 30 34 40 45 50 54 58 65 68 75 79
13330;19;3 7 14 20 24 30 35 37 45 47 55 59 63 70 73 80
13331;25;5 8 15 20 24 30 34 38 45 50 54 60 64 70 75 80
13332;7;5 8 15 20 25 28 35 39 45 50 55 60 65 70 75 78
13333;11;3 6 14 19 23 29 31 37 45 50 51 60 62 69 74 80
13334;22;5 9 15 20 25 27 35 38 42 50 55 60 65 70 73 80
13335;8;2 6 11 20 22 30 34 40 44 49 55 60 62 70 72 80
13336;17;5 7 15 20 25 29 34 39 43 49 54 60 65 70 75 80
13337;21;4 6 14 18 23 27 35 39 42 50 55 59 64 70 73 80
13338;6;4 6 14 19 24 29 34 40 44 50 55 60 64 70 75 80
13339;15;5 10 15 20 25 30 35 40 44 50 53 56 65 70 75 79
13340;20;5 6 15 20 24 27 34 40 45 50 55 60 65 70 73 79
13341;9;1 6 11 16 22 30 31 40 43 50 53 60 62 69 72 80
13342;14;4 6 14 20 24 30 34 40 45 49 55 60 65 70 75 80
13343;0;3 8 14 20 24 30 31 38 42 50 51 60 64 68 74 80
13344;4;5 10 14 20 25 26 34 40 45 49 55 60 62 70 75 80
13345;13;5 6 15 20 24 30 35 40 45 49 55 58 65 70 75 80
13346;16;5 10 15 20 25 30 34 40 42 47 55 60 65 70 75 80
13347;24;5 7 15 20 25 30 34 40 44 47 55 57 65 70 75 79
13348;12;5 10 15 20 25 30 31 39 41 50 53 60 65 68 75 80
13349;18;4 8 14 20 24 30 34 40 45 47 55 60 62 70 75 80
13350;2;4 6 14 19 24 29 34 40 45 50 55 60 63 70 75 80
13351;10;5 10 15 20 24 27 34 40 42 49 55 60 65 70 75 80
13352;1;4 6 14 20 25 30 34 40 45 48 55 58 64 70 75 80
13353;5;5 8 15 20 24 30 35 39 45 50 54 57 64 70 75 80
13354;20;3 7 13 20 23 30 33 40 45 49 55 60 65 70 72 80
13355;23;5 10 15 20 25 30 33 37 45 50 53 60 65 70 75 80
13356;19;5 10 15 20 25 29 35 38 45 50 55 58 64 70 75 77
13357;21;2 6 12 17 22 30 35 39 42 49 55 60 64 70 72 80
13358;8;3 10 15 20 25 30 34 38 45 50 54 57 65 70 75 80
13359;7;5 10 15 20 25 28 34 39 45 50 55 60 65 70 75 78
13360;25;3 7 13 20 23 30 34 39 45 50 55 60 62 70 75 80
13361;22;5 9 15 20 25 30 34 40 45 49 55 60 65 70 75 80
13362;17;4 10 14 20 24 28 35 40 44 49 52 60 65 69 75 80
13363;11;2 6 12 18 23 30 31 37 45 49 51 60 62 69 74 80
13364;6;3 6 13 19 24 29 34 40 45 50 55 60 64 70 75 80
13365;3;5 8 15 20 25 30 34 40 45 50 54 57 65 70 75 80
13366;15;5 8 15 20 25 30 35 39 43 48 55 58 65 70 75 77
13367;0;3 8 14 20 23 30 31 39 42 49 51 60 65 68 74 80
13368;9;5 10 15 20 25 30 34 39 43 50 53 57 65 70 75 80
13369;14;5 9 15 20 25 30 34 40 44 49 55 60 65 70 75 80
13370;13;5 10 15 20 25 29 34 39 44 50 55 60 65 70 75 77
